date,add,district,lng,lat,is14New
2022-04-07,杨浦区政青路59号,杨浦,121.498046,31.30924,1
2022-04-07,杨浦区政肃路95弄,杨浦,121.505389,31.293975,1
2022-04-07,杨浦区政通路240弄,杨浦,121.510385,31.30251,1
2022-04-07,杨浦区中原一村,杨浦,121.537239,31.332492,1
2022-04-07,杨浦区周家嘴路1888号,杨浦,121.514871,31.265415,1
2022-04-07,杨浦区周家嘴路2001弄,杨浦,121.514373,31.267014,1
2022-04-07,杨浦区周家嘴路3608号,杨浦,121.535647,31.276446,1
2022-04-07,杨浦区周家嘴路4440号,杨浦,121.553795,31.285434,1
2022-04-07,宝山区爱辉路213号,宝山,121.454644,31.332901,1
2022-04-07,宝山区宝安公路251弄,宝山,121.38151,31.359511,1
2022-04-07,宝山区宝泉路32号,宝山,121.429842,31.414936,1
2022-04-07,宝山区宝杨路2000号,宝山,121.471047,31.391148,1
2022-04-07,宝山区东太路219弄,宝山,121.364077,31.385957,1
2022-04-07,宝山区丰明村,宝山,121.380145,31.303775,1
2022-04-07,宝山区抚远路1872号,宝山,121.3582,31.418165,1
2022-04-07,宝山区富锦路5278弄,宝山,121.361587,31.382689,1
2022-04-07,宝山区富南路256弄,宝山,121.36331,31.38915,1
2022-04-07,宝山区富强村,宝山,121.350231,31.395402,1
2022-04-07,宝山区共和五村,宝山,121.464055,31.324204,1
2022-04-07,宝山区顾太路7号,宝山,121.400709,31.341666,1
2022-04-07,宝山区国权北路460弄,宝山,121.494596,31.318286,1
2022-04-07,宝山区行知路760弄,宝山,121.406935,31.284172,1
2022-04-07,宝山区鹤林路298弄,宝山,121.399667,31.453614,1
2022-04-07,宝山区呼兰路455弄,宝山,121.439654,31.340843,1
2022-04-07,宝山区沪太路2611号,宝山,121.412317,31.308964,1
2022-04-07,宝山区沪太路6369号,宝山,121.35986,31.382599,1
2022-04-07,宝山区沪太路6387号,宝山,121.359341,31.383187,1
2022-04-07,宝山区蒋巷街54弄,宝山,121.347616,31.412273,1
2022-04-07,宝山区解放村,宝山,121.33387,31.444811,1
2022-04-07,宝山区锦秋路1384号,宝山,121.37811,31.318259,1
2022-04-07,宝山区兰岗路689号,宝山,121.461246,31.378607,1
2022-04-07,宝山区联谊路649弄,宝山,121.434667,31.346731,1
2022-04-07,宝山区罗东路50弄,宝山,121.37838,31.41804,1
2022-04-07,宝山区罗东路52弄,宝山,121.37809,31.41931,1
2022-04-07,宝山区罗芬路1199弄,宝山,121.349072,31.405289,1
2022-04-07,宝山区罗太路234弄,宝山,121.34292,31.40768,1
2022-04-07,宝山区罗太路258号,宝山,121.342956,31.408972,1
2022-04-07,宝山区罗太路449弄,宝山,121.34056,31.41054,1
2022-04-07,宝山区罗真路188弄,宝山,121.341077,31.395655,1
2022-04-07,宝山区马泾桥二村,宝山,121.432497,31.410272,1
2022-04-07,宝山区毛家路400弄,宝山,121.3861,31.42852,1
2022-04-07,宝山区美丹路18弄,宝山,121.353533,31.405454,1
2022-04-07,宝山区美丹路188弄,宝山,121.350774,31.403946,1
2022-04-07,宝山区美平路745弄,宝山,121.339973,31.38702,1
2022-04-07,宝山区牡丹江路1211号,宝山,121.48992,31.39251,1
2022-04-07,宝山区南大路146弄,宝山,121.402019,31.299585,1
2022-04-07,宝山区南东路108弄,宝山,121.36087,31.386292,1
2022-04-07,宝山区盘古路689弄,宝山,121.472817,31.406131,1
2022-04-07,宝山区祁北东路209号,宝山,121.350311,31.422338,1
2022-04-07,宝山区祁北东路211弄,宝山,121.349075,31.422136,1
2022-04-07,宝山区祁连三村,宝山,121.382883,31.31162,1
2022-04-07,宝山区三门路497弄,宝山,121.487377,31.311524,1
2022-04-07,宝山区韶山路418弄,宝山,121.36717,31.365561,1
2022-04-07,宝山区盛桥东四村,宝山,121.404514,31.448991,1
2022-04-07,宝山区盛桥一村,宝山,121.403974,31.453059,1
2022-04-07,宝山区盛桥二村,宝山,121.404515,31.450827,1
2022-04-07,宝山区石驳岸路28弄,宝山,121.344565,31.415068,1
2022-04-07,宝山区市一东路18号,宝山,121.365646,31.42098,1
2022-04-07,宝山区市一路221号,宝山,121.34541,31.414619,1
2022-04-07,宝山区水产路2859号,宝山,121.434844,31.364875,1
2022-04-07,宝山区淞滨路110弄,宝山,121.494641,31.372679,1
2022-04-07,宝山区淞兴西路121弄,宝山,121.49045,31.36992,1
2022-04-07,宝山区淞兴西路248号,宝山,121.488682,31.367878,1
2022-04-07,宝山区铁力路388号,宝山,121.468184,31.380575,1
2022-04-07,宝山区亭前街300弄,宝山,121.340311,31.412057,1
2022-04-07,宝山区通河路438号,宝山,121.445982,31.333607,1
2022-04-07,宝山区向阳新村,宝山,121.342165,31.414163,1
2022-04-07,宝山区新二路1295号,宝山,121.475016,31.33472,1
2022-04-07,宝山区阳曲路1053号,宝山,121.45941,31.323309,1
2022-04-07,宝山区杨泰路328弄,宝山,121.441014,31.372086,1
2022-04-07,宝山区逸仙路1258弄,宝山,121.484037,31.31532,1
2022-04-07,宝山区殷高路21弄,宝山,121.491156,31.322666,1
2022-04-07,宝山区殷高路36号,宝山,121.490027,31.322098,1
2022-04-07,宝山区月川路48号,宝山,121.405851,31.445516,1
2022-04-07,宝山区月富路55弄,宝山,121.411052,31.428685,1
2022-04-07,宝山区月罗路1116号,宝山,121.381483,31.415915,1
2022-04-07,宝山区月罗路1201弄,宝山,121.381803,31.417473,1
2022-04-07,宝山区月罗路2425弄,宝山,121.348542,31.408755,1
2022-04-07,宝山区蕰川路1623弄,宝山,121.433595,31.368708,1
2022-04-07,宝山区蕰川路2222号,宝山,121.426254,31.38674,1
2022-04-07,宝山区张桥街5弄,宝山,121.34769,31.408672,1
2022-04-07,宝山区真华路1988弄,宝山,121.412548,31.292598,1
2022-04-07,宝山区镇泰路111弄,宝山,121.446596,31.381259,1
2022-04-07,宝山区竹韵路258弄,宝山,121.443443,31.367526,1
2022-04-07,闵行区东兰路288号,闵行,121.398824,31.157137,1
2022-04-07,闵行区都市路399弄,闵行,121.420917,31.036393,1
2022-04-07,闵行区广南路333弄,闵行,121.467263,31.037483,1
2022-04-07,闵行区虹梅路3321弄,闵行,121.382838,31.188017,1
2022-04-07,闵行区江川路1565号,闵行,121.37143,30.993532,1
2022-04-07,闵行区昆阳路560弄,闵行,121.373071,30.998117,1
2022-04-07,闵行区兰坪路352弄,闵行,121.415864,31.007593,1
2022-04-07,闵行区老沪闵路1357号,闵行,121.433964,31.111586,1
2022-04-07,闵行区龙茗路1676号,闵行,121.383177,31.152587,1
2022-04-07,闵行区罗锦路888弄6支弄,闵行,121.39565,31.12231,1
2022-04-07,闵行区罗阳五村,闵行,121.403461,31.121878,1
2022-04-07,闵行区平吉二村,闵行,121.384867,31.142597,1
2022-04-07,闵行区平阳一村,闵行,121.382668,31.135602,1
2022-04-07,闵行区山花路108弄,闵行,121.383747,31.120709,1
2022-04-07,嘉定区爱特路333弄,嘉定,121.310094,31.232687,1
2022-04-07,嘉定区爱特路89弄,嘉定,121.318011,31.23204,1
2022-04-07,嘉定区安礼路399弄,嘉定,121.168509,31.2714,1
2022-04-07,嘉定区宝安公路4339号,嘉定,121.226623,31.317146,1
2022-04-07,嘉定区宝安公路安晓路交叉口工地,嘉定,121.232704,31.31848,1
2022-04-07,嘉定区宝乐路58弄,嘉定,121.288358,31.331366,1
2022-04-07,嘉定区宝翔路158弄,嘉定,121.325208,31.302337,1
2022-04-07,嘉定区和静路1588弄,嘉定,121.151751,31.303272,1
2022-04-07,嘉定区博园路898号,嘉定,121.284955,31.256606,1
2022-04-07,嘉定区曹安公路2388号,嘉定,121.339632,31.261924,1
2022-04-07,嘉定区曹安公路2989号,嘉定,121.314756,31.264896,1
2022-04-07,嘉定区曹安公路3080号,嘉定,121.311303,31.267488,1
2022-04-07,嘉定区曹安路1501号,嘉定,121.374305,31.250417,1
2022-04-07,嘉定区槎溪路幼儿园工地,嘉定,121.403389,31.255525,1
2022-04-07,嘉定区昌翔路88弄,嘉定,121.335964,31.309107,1
2022-04-07,嘉定区陈宝路30号,嘉定,121.32967,31.348909,1
2022-04-07,嘉定区陈翔公路1588弄,嘉定,121.347745,31.317257,1
2022-04-07,嘉定区城中路197号,嘉定,121.244576,31.386968,1
2022-04-07,嘉定区澄浏中路225弄,嘉定,121.298809,31.341107,1
2022-04-07,嘉定区崇文路1851号,嘉定,121.274045,31.318843,1
2022-04-07,嘉定区德华路898弄,嘉定,121.300039,31.290047,1
2022-04-07,嘉定区德园路685弄,嘉定,121.306164,31.298628,1
2022-04-07,嘉定区方南路350弄,嘉定,121.21814,31.311577,1
2022-04-07,嘉定区芳礼路99弄,嘉定,121.315294,31.313422,1
2022-04-07,嘉定区丰功路888号,嘉定,121.291923,31.344372,1
2022-04-07,嘉定区丰庄路301弄,嘉定,121.362047,31.246294,1
2022-04-07,嘉定区福海路281弄,嘉定,121.249699,31.367042,1
2022-04-07,嘉定区共和街114弄,嘉定,121.308454,31.292779,1
2022-04-07,嘉定区古猗园路125弄,嘉定,121.315507,31.28657,1
2022-04-07,嘉定区古猗园路600弄,嘉定,121.313681,31.29748,1
2022-04-07,嘉定区古猗园南路155弄,嘉定,121.322768,31.282553,1
2022-04-07,嘉定区和政路228弄,嘉定,121.27436,31.380695,1
2022-04-07,嘉定区鹤望路529号,嘉定,121.325387,31.246193,1
2022-04-07,嘉定区沪宜公路1048号,嘉定,121.303487,31.293415,1
2022-04-07,嘉定区沪宜公路2185号,嘉定,121.283293,31.33201,1
2022-04-07,嘉定区沪宜公路2198号,嘉定,121.284248,31.331797,1
2022-04-07,嘉定区沪宜公路2219号,嘉定,121.283086,31.332695,1
2022-04-07,嘉定区华江路43号,嘉定,121.344601,31.256094,1
2022-04-07,嘉定区嘉安公路333号,嘉定,121.236927,31.371799,1
2022-04-07,嘉定区嘉唐公路806号,嘉定,121.230739,31.414407,1
2022-04-07,嘉定区嘉怡路333弄,嘉定,121.347644,31.26373,1
2022-04-07,嘉定区金润路465弄,嘉定,121.3282,31.290806,1
2022-04-07,嘉定区金沙江路2725号,嘉定,121.363454,31.239596,1
2022-04-07,嘉定区金沙路366弄,嘉定,121.256441,31.386779,1
2022-04-07,嘉定区静唐路68号,嘉定,121.345737,31.319894,1
2022-04-07,嘉定区科盛路1755弄,嘉定,121.334872,31.322523,1
2022-04-07,嘉定区科盛路758号,嘉定,121.331868,31.332437,1
2022-04-07,嘉定区临夏路949号,嘉定,121.323847,31.258412,1
2022-04-07,嘉定区临夏路977号,嘉定,121.322898,31.258853,1
2022-04-07,嘉定区临夏路984号,嘉定,121.323316,31.258933,1
2022-04-07,嘉定区临夏路986号,嘉定,121.323393,31.258864,1
2022-04-07,嘉定区浏翔公路1132号,嘉定,121.324821,31.314495,1
2022-04-07,嘉定区浏翔公路1199号,嘉定,121.32341,31.315377,1
2022-04-07,嘉定区浏翔公路1500号,嘉定,121.323419,31.316752,1
2022-04-07,嘉定区浏翔公路1502号,嘉定,121.32366,31.317257,1
2022-04-07,嘉定区浏翔公路699号,嘉定,121.330348,31.305412,1
2022-04-07,嘉定区柳湖路621弄,嘉定,121.246824,31.403506,1
2022-04-07,嘉定区六里中心路128号,嘉定,121.218093,31.347626,1
2022-04-07,嘉定区陆家巷路225弄,嘉定,121.25375,31.30319,1
2022-04-07,嘉定区马陆村,嘉定,121.27565,31.32791,1
2022-04-07,嘉定区马陆街248弄,嘉定,121.282529,31.335113,1
2022-04-07,嘉定区美建路107号,嘉定,121.319112,31.348039,1
2022-04-07,嘉定区民主东街111弄,嘉定,121.316803,31.294033,1
2022-04-07,嘉定区民主东街151弄,嘉定,121.316722,31.293213,1
2022-04-07,嘉定区民主东街62号,嘉定,121.317049,31.294515,1
2022-04-07,嘉定区南苑一村,嘉定,121.249755,31.372768,1
2022-04-07,嘉定区启悦路358弄,嘉定,121.282512,31.41922,1
2022-04-07,嘉定区前曹公路1158号,嘉定,121.30512,31.454672,1
2022-04-07,嘉定区前曹公路699号,嘉定,121.304913,31.445263,1
2022-04-07,嘉定区嘉松北路3598号,嘉定,121.207563,31.328623,1
2022-04-07,嘉定区日永路88号,嘉定,121.339762,31.24886,1
2022-04-07,嘉定区尚学路238号,嘉定,121.300614,31.3494,1
2022-04-07,嘉定区双单路889弄,嘉定,121.260467,31.329931,1
2022-04-07,嘉定区双浦村,嘉定,121.186292,31.290398,1
2022-04-07,嘉定区塔庙村,嘉定,121.1696,31.305526,1
2022-04-07,嘉定区天祝路377号,嘉定,121.264329,31.34737,1
2022-04-07,嘉定区田旺路85号,嘉定,121.291588,31.290045,1
2022-04-07,嘉定区翔方公路375弄,嘉定,121.257764,31.303871,1
2022-04-07,嘉定区翔封路30号,嘉定,121.295391,31.268689,1
2022-04-07,嘉定区翔乐路178号,嘉定,121.297088,31.288266,1
2022-04-07,嘉定区新裕村,嘉定,121.272405,31.297136,1
2022-04-07,嘉定区新源路135弄,嘉定,121.158454,31.290488,1
2022-04-07,嘉定区星塔路1288号,嘉定,121.239388,31.292024,1
2022-04-07,嘉定区雅翔路288弄,嘉定,121.316761,31.315399,1
2022-04-07,嘉定区杨柳桥路1号,嘉定,121.292414,31.271144,1
2022-04-07,嘉定区叶城路1128号,嘉定,121.244653,31.363008,1
2022-04-07,嘉定区叶城路866号,嘉定,121.250843,31.365291,1
2022-04-07,嘉定区伊宁路合作路工地,嘉定,121.254671,31.338642,1
2022-04-07,嘉定区榆中路101号,嘉定,121.325584,31.254836,1
2022-04-07,嘉定区榆中路138号,嘉定,121.326134,31.255857,1
2022-04-07,嘉定区蕴北公路2221弄,嘉定,121.32008,31.32243,1
2022-04-07,嘉定区蕴北公路2281弄,嘉定,121.31723,31.32225,1
2022-04-07,嘉定区蕴北路2111号,嘉定,121.324118,31.324406,1
2022-04-07,金山区东平北路1558弄,金山,121.327367,30.745552,1
2022-04-07,金山区海芙路199弄,金山,121.34466,30.753932,1
2022-04-07,金山区龙胜路400号,金山,121.340519,30.725226,1
2022-04-07,金山区龙跃村,金山,121.25219,30.817381,1
2022-04-07,金山区蒙山路1090弄,金山,121.347544,30.726451,1
2022-04-07,金山区南亭公路6158号,金山,121.326469,30.882886,1
2022-04-07,金山区山龙街145号,金山,121.33781,30.728735,1
2022-04-07,金山区水库村,金山,121.396482,30.816075,1
2022-04-07,金山区亭卫南路399弄,金山,121.366278,30.732743,1
2022-04-07,金山区学府路1321号,金山,121.318122,30.74056,1
2022-04-07,松江区百鸟村,松江,121.235898,31.083308,1
2022-04-07,松江区伴亭路218弄,松江,121.33213,31.1383,1
2022-04-07,松江区车峰路150号,松江,121.319626,31.011703,1
2022-04-07,松江区车峰路450弄,松江,121.30845,30.99586,1
2022-04-07,松江区车阳路77弄,松江,121.2924,30.987301,1
2022-04-07,松江区车业路18号,松江,121.302758,31.002116,1
2022-04-07,松江区陈泾路269弄,松江,121.294897,31.105608,1
2022-04-07,松江区淡家浜街88弄,松江,121.244033,31.061709,1
2022-04-07,松江区东宝路11号,松江,121.269888,31.024697,1
2022-04-07,松江区东苑新村,松江,121.142262,31.02936,1
2022-04-07,松江区方舟园四村,松江,121.238226,31.020175,1
2022-04-07,松江区高桥村,松江,121.306926,30.999479,1
2022-04-07,松江区谷阳北路233号,松江,121.235213,31.011691,1
2022-04-07,松江区沪松公路3438号,松江,121.264999,31.093178,1
2022-04-07,松江区沪亭路181弄,松江,121.325764,31.131657,1
2022-04-07,松江区环城路1142弄,松江,121.242486,31.014074,1
2022-04-07,松江区环城路1166弄,松江,121.241829,31.014069,1
2022-04-07,松江区金马路165号,松江,121.314792,31.119579,1
2022-04-07,松江区九泾路680弄,松江,121.293611,31.139848,1
2022-04-07,松江区九亭大街105弄,松江,121.340847,31.132323,1
2022-04-07,松江区九亭大街318弄,松江,121.333199,31.131793,1
2022-04-07,松江区九亭大街368弄,松江,121.331881,31.130509,1
2022-04-07,松江区九亭大街566号,松江,121.326262,31.127729,1
2022-04-07,松江区九新公路90弄,松江,121.317081,31.131989,1
2022-04-07,松江区九徐路218号,松江,121.302093,31.134697,1
2022-04-07,松江区康鸣路288号,松江,121.314122,31.097357,1
2022-04-07,松江区涞坊路1000号,松江,121.305779,31.149587,1
2022-04-07,松江区乐都路675弄,松江,121.212129,31.011543,1
2022-04-07,松江区刘家山村,松江,121.156476,31.076089,1
2022-04-07,松江区刘五公路43弄,松江,121.249586,31.099486,1
2022-04-07,松江区龙金路180号,松江,121.312213,31.124816,1
2022-04-07,松江区马汤村,松江,121.293121,31.076383,1
2022-04-07,松江区泖亭路188号,松江,121.300866,30.99896,1
2022-04-07,松江区泖亭路369号,松江,121.296363,30.995269,1
2022-04-07,松江区明业路100号,松江,121.18658,31.117185,1
2022-04-07,松江区明中路275弄,松江,121.356726,31.082519,1
2022-04-07,松江区南乐路1276弄,松江,121.27844,31.020306,1
2022-04-07,松江区南姚路88号,松江,121.31034,31.01883,1
2022-04-07,松江区蒲汇路15弄,松江,121.33182,31.140421,1
2022-04-07,松江区旗亭路515弄,松江,121.248308,31.033775,1
2022-04-07,松江区虬泾路35号,松江,121.330262,31.134908,1
2022-04-07,松江区虬长路16号,松江,121.31345,31.015432,1
2022-04-07,松江区虬长路18弄,松江,121.312072,31.014868,1
2022-04-07,松江区虬长路22号,松江,121.31311,31.015375,1
2022-04-07,松江区虬长路88号,松江,121.311963,31.015443,1
2022-04-07,松江区茸华路1233号,松江,121.297402,31.039315,1
2022-04-07,松江区荣乐西路399号,松江,121.203489,31.015182,1
2022-04-07,松江区三浜路125号,松江,121.304162,31.027465,1
2022-04-07,松江区三浜路90号,松江,121.30388,31.029403,1
2022-04-07,松江区莘松路1379号,松江,121.340254,31.093273,1
2022-04-07,松江区盛富路180弄,松江,121.315236,31.105866,1
2022-04-07,松江区盛富路508号,松江,121.30872,31.103379,1
2022-04-07,松江区泗砖南路1500号,松江,121.286248,31.090546,1
2022-04-07,松江区松卫北路1280弄,松江,121.263369,31.009486,1
2022-04-07,松江区松蒸公路888号,松江,121.16848,31.00124,1
2022-04-07,松江区塔汇中心村,松江,121.172915,30.975941,1
2022-04-07,松江区塔闵路1751弄,松江,121.264469,30.979494,1
2022-04-07,松江区桃源路668号,松江,121.170885,31.098374,1
2022-04-07,松江区通波路725弄,松江,121.23603,31.04086,1
2022-04-07,松江区同利路133号,松江,121.31277,31.10749,1
2022-04-07,松江区同利路151号,松江,121.311808,31.107279,1
2022-04-07,松江区同利路175号,松江,121.310772,31.106912,1
2022-04-07,松江区同利路75号,松江,121.315186,31.1085,1
2022-04-07,松江区文翔东路99号,松江,121.266739,31.038427,1
2022-04-07,松江区香泾路999号,松江,121.28872,30.992129,1
2022-04-07,松江区新松江路1292弄,松江,121.211358,31.039823,1
2022-04-07,松江区新余村,松江,121.30477,31.012236,1
2022-04-07,松江区洋河浜路3号,松江,121.292004,31.145401,1
2022-04-07,松江区易富路290弄,松江,121.329982,31.119701,1
2022-04-07,松江区易富路499弄,松江,121.322794,31.113123,1
2022-04-07,松江区寅西路358号,松江,121.291765,31.134213,1
2022-04-07,松江区影视路113号,松江,121.312262,31.012509,1
2022-04-07,松江区影维路6弄,松江,121.316459,31.008319,1
2022-04-07,松江区长浜路501弄,松江,121.276101,31.099294,1
2022-04-07,松江区振兴路318号,松江,121.309779,31.019926,1
2022-04-07,松江区振兴路85弄,松江,121.308342,31.017637,1
2022-04-07,松江区中山东路17号,松江,121.254268,31.007338,1
2022-04-07,松江区中山东路62弄,松江,121.252448,31.007607,1
2022-04-07,青浦区北青公路4499弄,青浦,121.234739,31.196239,1
2022-04-07,青浦区北青公路4752弄,青浦,121.22939,31.19441,1
2022-04-07,青浦区北青公路521号,青浦,121.20777,31.19169,1
2022-04-07,青浦区池泾浜路31弄,青浦,121.13327,31.18194,1
2022-04-07,青浦区大盈浦路1500弄,青浦,121.087139,31.146443,1
2022-04-07,青浦区凤阁路999弄,青浦,121.231551,31.185239,1
2022-04-07,青浦区凤坚塘路65弄,青浦,121.23827,31.185113,1
2022-04-07,青浦区凤强塘路1120弄,青浦,121.231475,31.187291,1
2022-04-07,青浦区凤星路1065弄,青浦,121.23316,31.20604,1
2022-04-07,青浦区凤育路,青浦,121.230744,31.203945,1
2022-04-07,青浦区福定路289弄,青浦,121.187494,31.201181,1
2022-04-07,青浦区高泾路399号,青浦,121.299033,31.159013,1
2022-04-07,青浦区古石村,青浦,121.082861,31.16568,1
2022-04-07,青浦区沪青平公路1358号,青浦,121.31444,31.17467,1
2022-04-07,青浦区沪青平公路2038号,青浦,121.265326,31.161258,1
2022-04-07,青浦区华蔡路658号,青浦,121.201263,31.242262,1
2022-04-07,青浦区华丹路1188弄,青浦,121.197912,31.239388,1
2022-04-07,青浦区华丹路1189弄,青浦,121.206297,31.238559,1
2022-04-07,青浦区华隆路1758弄,青浦,121.214933,31.220543,1
2022-04-07,青浦区华浦南路688号,青浦,121.139368,31.146871,1
2022-04-07,青浦区华强街395弄,青浦,121.228856,31.240901,1
2022-04-07,青浦区华腾路980弄,青浦,121.223078,31.236929,1
2022-04-07,青浦区华新街,青浦,121.223618,31.244397,1
2022-04-07,青浦区华新街33弄,青浦,121.233408,31.245973,1
2022-04-07,青浦区华徐公路28号,青浦,121.281052,31.169514,1
2022-04-07,青浦区华徐公路3029弄,青浦,121.253393,31.212074,1
2022-04-07,青浦区纪秀路158弄,青浦,121.254273,31.227297,1
2022-04-07,青浦区纪秀路462号,青浦,121.252117,31.225115,1
2022-04-07,青浦区京华路,青浦,121.003809,30.963185,1
2022-04-07,青浦区乐国路318弄,青浦,121.235298,31.179369,1
2022-04-07,青浦区绿湖路799弄,青浦,121.019355,31.113852,1
2022-04-07,青浦区明珠路416弄,青浦,121.270548,31.173652,1
2022-04-07,青浦区蟠龙路1366弄,青浦,121.285749,31.179424,1
2022-04-07,青浦区庆丰村,青浦,121.003152,31.094989,1
2022-04-07,青浦区三星街,青浦,121.228925,31.197263,1
2022-04-07,青浦区崧泽大道7399号,青浦,121.166207,31.174131,1
2022-04-07,青浦区崧子浦路55号,青浦,121.083845,31.143342,1
2022-04-07,青浦区王仙村,青浦,121.145472,31.105546,1
2022-04-07,青浦区西大盈港二路,青浦,121.087242,31.200064,1
2022-04-07,青浦区向阳新村,青浦,121.111285,31.143714,1
2022-04-07,青浦区新凤北路495弄,青浦,121.223091,31.245286,1
2022-04-07,青浦区新凤北路900弄,青浦,121.222969,31.255562,1
2022-04-07,青浦区新凤南路166号,青浦,121.233892,31.201871,1
2022-04-07,青浦区新府北路45弄,青浦,121.229282,31.244629,1
2022-04-07,青浦区新木桥村,青浦,121.234856,31.201667,1
2022-04-07,青浦区新市路29弄,青浦,121.221501,31.245158,1
2022-04-07,青浦区新团路518号,青浦,121.149022,31.1831,1
2022-04-07,青浦区新园路,青浦,121.125532,31.199895,1
2022-04-07,青浦区秀涓路492弄,青浦,121.152295,31.141074,1
2022-04-07,青浦区盈港东路2068号,青浦,121.266869,31.170119,1
2022-04-07,青浦区迮庵路,青浦,121.260056,31.172428,1
2022-04-07,青浦区诸光路1188弄,青浦,121.306838,31.182295,1
2022-04-07,青浦区诸光路498号工地,青浦,121.313757,31.166188,1
2022-04-07,青浦区诸陆西路1737弄,青浦,121.24661,31.173581,1
2022-04-07,奉贤区陈桥路299号,奉贤,121.458145,30.927938,1
2022-04-07,奉贤区海兴路479号,奉贤,121.598841,30.863224,1
2022-04-07,奉贤区化工路62弄,奉贤,121.452656,30.917176,1
2022-04-07,奉贤区解放东路599弄,奉贤,121.482179,30.917715,1
2022-04-07,奉贤区展园路303弄,奉贤,121.482965,30.926979,1
2022-04-07,崇明区前卫支路171号,崇明,121.723864,31.389719,1
2022-04-07,崇明区惠中村,崇明,121.672012,31.610128,1
2022-04-07,崇明区六滧村,崇明,121.718157,31.51347,1
2022-04-07,崇明区八滧村,崇明,121.763592,31.484676,1
2022-04-08,浦东新区板泉路1555弄,浦东新,121.510584,31.164532,1
2022-04-08,浦东新区北蔡镇陆家队陆家宅,浦东新,121.564715,31.188834,1
2022-04-08,浦东新区北中路278弄,浦东新,121.556848,31.183063,1
2022-04-08,浦东新区博华路杨莲路交界口工地生活区,浦东新,121.551324,31.16845,1
2022-04-08,浦东新区蔡路村北丁家宅,浦东新,121.546855,31.232065,1
2022-04-08,浦东新区仓房村张家宅,浦东新,121.513784,31.367122,1
2022-04-08,浦东新区曹路镇光明村双盘宅,浦东新,121.655428,31.291235,1
2022-04-08,浦东新区长清路1658弄,浦东新,121.49365,31.147644,1
2022-04-08,浦东新区昌邑路1669号,浦东新,121.540382,31.246135,1
2022-04-08,浦东新区陈店村,浦东新,121.804297,30.946692,1
2022-04-08,浦东新区陈胡村新建宅,浦东新,121.768818,31.191499,1
2022-04-08,浦东新区川沙路4618弄,浦东新,121.696495,31.198525,1
2022-04-08,浦东新区川沙新镇西曹家宅,浦东新,121.695947,31.193105,1
2022-04-08,浦东新区春雷村北夏家宅,浦东新,121.662021,30.985504,1
2022-04-08,浦东新区大同路260弄,浦东新,121.577474,31.344401,1
2022-04-08,浦东新区大团镇果园村,浦东新,121.730866,30.977928,1
2022-04-08,浦东新区德州路400号,浦东新,121.4841,31.16645,1
2022-04-08,浦东新区东川公路杨家宅,浦东新,121.701829,31.264105,1
2022-04-08,浦东新区东方花园别墅二期,浦东新,121.608015,31.22461,1
2022-04-08,浦东新区东高路1111号,浦东新,121.600619,31.290555,1
2022-04-08,浦东新区东靖路1-43号,浦东新,121.574542,31.290923,1
2022-04-08,浦东新区东明路626号工地生活区,浦东新,121.509639,31.178331,1
2022-04-08,浦东新区东三里桥路170弄,浦东新,121.510727,31.20068,1
2022-04-08,浦东新区杜鹃路55弄,浦东新,121.547407,31.203161,1
2022-04-08,浦东新区高科西路2847弄,浦东新,121.556537,31.189631,1
2022-04-08,浦东新区革新村周家桥,浦东新,121.643338,31.321326,1
2022-04-08,浦东新区龚新路360弄,浦东新,121.683381,31.257729,1
2022-04-08,浦东新区顾东村苍龙桥,浦东新,121.661565,31.297442,1
2022-04-08,浦东新区顾东村田家宅,浦东新,121.651548,31.224075,1
2022-04-08,浦东新区顾唐路3310弄,浦东新,121.66674,31.209139,1
2022-04-08,浦东新区光明村李家圈,浦东新,121.65682,31.282765,1
2022-04-08,浦东新区光明路41-222弄,浦东新,121.624657,31.326634,1
2022-04-08,浦东新区海基三路海洋四路交界口工地生活区,浦东新,121.920496,30.86916,1
2022-04-08,浦东新区海阳路1333弄,浦东新,121.513499,31.160556,1
2022-04-08,浦东新区海阳路612弄,浦东新,121.495334,31.155072,1
2022-04-08,浦东新区海阳路云台路交界口工地生活区,浦东新,121.509421,31.15935,1
2022-04-08,浦东新区航头镇梅园村,浦东新,121.588085,31.059779,1
2022-04-08,浦东新区航西村,浦东新,121.588348,31.018397,1
2022-04-08,浦东新区崂山路1-25号,浦东新,121.520325,31.233917,1
2022-04-08,浦东新区乐丰路15弄,浦东新,121.668171,31.165988,1
2022-04-08,浦东新区莲安东路79弄,浦东新,121.55761,31.180829,1
2022-04-08,浦东新区莲园路630弄,浦东新,121.56092,31.184902,1
2022-04-08,浦东新区临江村王家宅队石河圈,浦东新,121.478932,31.123796,1
2022-04-08,浦东新区灵山路1066弄,浦东新,121.568091,31.240398,1
2022-04-08,浦东新区灵岩南路305号,浦东新,121.496169,31.156289,1
2022-04-08,浦东新区凌兆路405弄,浦东新,121.497801,31.143821,1
2022-04-08,浦东新区龙东大道3166号,浦东新,121.639059,31.223343,1
2022-04-08,浦东新区龙东大道6459号,浦东新,121.705378,31.238607,1
2022-04-08,浦东新区龙三路98弄,浦东新,121.595823,31.218891,1
2022-04-08,浦东新区龙王庙村南杨家堂,浦东新,121.550199,31.194517,1
2022-04-08,浦东新区龙阳路2520号,浦东新,121.56733,31.20472,1
